country,period,n_art,deepseek,lexicon,lss,negativity,relations
Australia,1958-04-07,0,0,0,0,0,-3.4
Australia,1958-04-14,0,0,0,0,0,-3.4
Australia,1958-04-21,1,0,0,1.758463,0.7,-3.4
Australia,1958-04-28,2,0,0,0.273294,0,-3.4
Australia,1958-05-05,2,0,0,1.3481255,0.725,-3.4
Australia,1958-05-12,0,0,0,0,0,-3.4
Australia,1958-05-19,1,0,0,-0.010768,0,-3.4
Australia,1958-05-26,0,0,0,0,0,-3.4
Australia,1958-06-02,0,0,0,0,0,-3.4
Australia,1958-06-09,1,0,0,-0.088872,0.3,-3.4
Australia,1958-06-16,0,0,0,0,0,-3.4
Australia,1958-06-23,3,0,0,0.92732,0.7,-3.4
Australia,1958-06-30,0,0,0,0,0,-3.4
Australia,1958-07-07,0,0,0,0,0,-3.4
Australia,1958-07-14,0,0,0,0,0,-3.4
Australia,1958-07-21,0,0,0,0,0,-3.4
Australia,1958-07-28,1,0.05,0,0.334477,0.7,-3.4
Australia,1958-08-04,0,0,0,0,0,-3.4
Australia,1958-08-11,0,0,0,0,0,-3.4
Australia,1958-08-18,2,0,0,-0.12268,0.2,-3.4
Australia,1958-08-25,0,0,0,0,0,-3.4
Australia,1958-09-01,1,0,0,2.105001,0.8,-3.4
Australia,1958-09-08,1,0.05,0,0.524008,0.7,-3.4
Australia,1958-09-15,1,0.05,0.00749064,1.268155,0.7,-3.4
Australia,1958-09-22,1,0.05,0,1.200977,0.7,-3.4
Australia,1958-09-29,0,0,0,0,0,-3.4
Australia,1958-10-06,1,0,0.0015456,0.14678,0.1,-3.4
Australia,1958-10-13,2,0,0,0.583192,0.2,-3.4
Australia,1958-10-20,1,0,0,-0.296241,0.1,-3.4
Australia,1958-10-27,0,0,0,0,0,-3.4
Australia,1958-11-03,0,0,0,0,0,-3.4
Australia,1958-11-10,1,0,0,-0.206687,0.3,-3.4
Australia,1958-11-17,0,0,0,0,0,-3.4
Australia,1958-11-24,0,0,0,0,0,-3.4
Australia,1958-12-01,0,0,0,0,0,-3.4
Australia,1958-12-08,0,0,0,0,0,-3.4
Australia,1958-12-15,0,0,0,0,0,-3.4
Australia,1958-12-22,0,0,0,0,0,-3.4
Australia,1958-12-29,0,0,0,0,0,-3.4
Australia,1959-01-05,0,0,0,0,0,-3.4
Australia,1959-01-12,0,0,0,0,0,-3.4
Australia,1959-01-19,0,0,0,0,0,-3.4
Australia,1959-01-26,0,0,0,0,0,-3.4
Australia,1959-02-02,0,0,0,0,0,-3.4
Australia,1959-02-09,0,0,0,0,0,-3.4
Australia,1959-02-16,0,0,0,0,0,-3.4
Australia,1959-02-23,0,0,0,0,0,-3.4
Australia,1959-03-02,1,0,0,1.12936,0.85,-3.4
Australia,1959-03-09,0,0,0,0,0,-3.4
Australia,1959-03-16,0,0,0,0,0,-3.4
Australia,1959-03-23,2,0,0,-0.2143585,0,-3.4
Australia,1959-03-30,0,0,0,0,0,-3.4
Australia,1959-04-06,0,0,0,0,0,-3.4
Australia,1959-04-13,0,0,0,0,0,-3.4
Australia,1959-04-20,1,0.05,0,2.21956,0.85,-3.4
Australia,1959-04-27,3,0,0,0.281744666666667,0.0333333333333333,-3.4
Australia,1959-05-04,0,0,0,0,0,-3.4
Australia,1959-05-11,0,0,0,0,0,-3.4
Australia,1959-05-18,0,0,0,0,0,-3.4
Australia,1959-05-25,0,0,0,0,0,-3.4
Australia,1959-06-01,0,0,0,0,0,-3.4
Australia,1959-06-08,1,0,0,-1.172005,0,-3.4
Australia,1959-06-15,0,0,0,0,0,-3.4
Australia,1959-06-22,0,0,0,0,0,-3.4
Australia,1959-06-29,0,0,0,0,0,-3.4
Australia,1959-07-06,1,0,0,-0.354874,0.1,-3.4
Australia,1959-07-13,0,0,0,0,0,-3.4
Australia,1959-07-20,0,0,0,0,0,-3.4
Australia,1959-07-27,0,0,0,0,0,-3.4
Australia,1959-08-03,0,0,0,0,0,-3.4
Australia,1959-08-10,0,0,0,0,0,-3.4
Australia,1959-08-17,0,0,0,0,0,-3.4
Australia,1959-08-24,0,0,0,0,0,-3.4
Australia,1959-08-31,1,0,0,1.245484,0.1,-3.4
Australia,1959-09-07,1,0,0,1.972044,0.3,-3.4
Australia,1959-09-14,2,0,0,-0.3744425,0.1,-3.4
Australia,1959-09-21,2,0,0,0.40463,0,-3.4
Australia,1959-09-28,1,0,0,-0.108319,0.3,-3.4
Australia,1959-10-05,0,0,0,0,0,-3.4
Australia,1959-10-12,1,0,0,1.026362,0.8,-3.4
Australia,1959-10-19,2,0.01,0,-0.0875845,0,-3.4
Australia,1959-10-26,3,0,0,0.624947333333333,0.0333333333333333,-3.4
Australia,1959-11-02,1,0,0,0.331868,0,-3.4
Australia,1959-11-09,1,0,0,-0.460775,0.1,-3.4
Australia,1959-11-16,1,0,0,-0.760173,0.1,-3.4
Australia,1959-11-23,0,0,0,0,0,-3.4
Australia,1959-11-30,1,0,0,0.455858,0,-3.4
Australia,1959-12-07,0,0,0,0,0,-3.4
Australia,1959-12-14,1,0,0,-0.311322,0,-3.4
Australia,1959-12-21,0,0,0,0,0,-3.4
Australia,1959-12-28,0,0,0,0,0,-3.4
Australia,1960-01-04,0,0,0,0,0,-3.4
Australia,1960-01-11,0,0,0,0,0,-3.4
Australia,1960-01-18,0,0,0,0,0,-3.4
Australia,1960-01-25,0,0,0,0,0,-3.4
Australia,1960-02-01,1,0.02,0,0.61066,0.4,-3.4
Australia,1960-02-08,0,0,0,0,0,-3.4
Australia,1960-02-15,0,0,0,0,0,-3.4
Australia,1960-02-22,0,0,0,0,0,-3.4
Australia,1960-02-29,0,0,0,0,0,-3.4
Australia,1960-03-07,1,0,0,1.374455,0.7,-3.4
Australia,1960-03-14,1,0,0,-0.067722,0.1,-3.4
Australia,1960-03-21,0,0,0,0,0,-3.4
Australia,1960-03-28,0,0,0,0,0,-3.4
Australia,1960-04-04,0,0,0,0,0,-3.4
Australia,1960-04-11,0,0,0,0,0,-3.4
Australia,1960-04-18,0,0,0,0,0,-3.4
Australia,1960-04-25,1,0,0,0.431311,0,-3.4
Australia,1960-05-02,0,0,0,0,0,-3.4
Australia,1960-05-09,1,0,0,0.291196,0,-3.4
Australia,1960-05-16,0,0,0,0,0,-3.4
Australia,1960-05-23,1,0,0,1.661635,0.85,-3.4
Australia,1960-05-30,0,0,0,0,0,-3.4
Australia,1960-06-06,0,0,0,0,0,-3.4
Australia,1960-06-13,1,0.05,0,1.65116,0.85,-3.4
Australia,1960-06-20,2,0,0,1.1503465,0.85,-3.4
Australia,1960-06-27,0,0,0,0,0,-3.4
Australia,1960-07-04,0,0,0,0,0,-3.4
Australia,1960-07-11,0,0,0,0,0,-3.4
Australia,1960-07-18,0,0,0,0,0,-3.4
Australia,1960-07-25,0,0,0,0,0,-3.4
Australia,1960-08-01,1,0,0,-0.595582,0.7,-3.4
Australia,1960-08-08,0,0,0,0,0,-3.4
Australia,1960-08-15,0,0,0,0,0,-3.4
Australia,1960-08-22,3,0,0,0.160832666666667,0.0333333333333333,-3.4
Australia,1960-08-29,2,0,0,0.5933655,0.05,-3.4
Australia,1960-09-05,1,0,0,-0.280268,0,-3.4
Australia,1960-09-12,2,0,0,0.1052105,0,-3.4
Australia,1960-09-19,4,0,0,0.222113,0.025,-3.4
Australia,1960-09-26,2,0,0,0.0475785,0.15,-3.4
Australia,1960-10-03,5,0.002,0,0.351055,0.2,-3.4
Australia,1960-10-10,1,0,0,0.051163,0.1,-3.4
Australia,1960-10-17,1,0,0,-0.510536,0,-3.4
Australia,1960-10-24,2,0,0,0.272873,0.5,-3.4
Australia,1960-10-31,1,0,0,0.854598,0.7,-3.4
Australia,1960-11-07,3,0,0,0.229102666666667,0.366666666666667,-3.4
Australia,1960-11-14,0,0,0,0,0,-3.4
Australia,1960-11-21,2,0,0,1.1657835,0.35,-3.4
Australia,1960-11-28,0,0,0,0,0,-3.4
Australia,1960-12-05,0,0,0,0,0,-3.4
Australia,1960-12-12,0,0,0,0,0,-3.4
Australia,1960-12-19,0,0,0,0,0,-3.4
Australia,1960-12-26,0,0,0,0,0,-3.4
Australia,1961-01-02,1,0,0,-0.674513,0,-3.4
Australia,1961-01-09,1,0,0,0.346969,0,-3.4
Australia,1961-01-16,3,0,0,0.372131,0,-3.4
Australia,1961-01-23,0,0,0,0,0,-3.4
Australia,1961-01-30,0,0,0,0,0,-3.4
Australia,1961-02-06,0,0,0,0,0,-3.4
Australia,1961-02-13,0,0,0,0,0,-3.4
Australia,1961-02-20,0,0,0,0,0,-3.4
Australia,1961-02-27,2,0.025,0,0.3458895,0.65,-3.4
Australia,1961-03-06,2,0.025,0,0.6608595,0.6,-3.4
Australia,1961-03-13,2,0,0,0.1544015,0.05,-3.4
Australia,1961-03-20,1,0.05,0,1.44211,0.85,-3.4
Australia,1961-03-27,1,0,0,-0.25615,0,-3.4
Australia,1961-04-03,2,0,0,-0.168897,0.05,-3.4
Australia,1961-04-10,0,0,0,0,0,-3.4
Australia,1961-04-17,1,0.01,0,-0.138509,0,-3.4
Australia,1961-04-24,1,0,0,0.469515,0,-3.4
Australia,1961-05-01,0,0,0,0,0,-3.4
Australia,1961-05-08,0,0,0,0,0,-3.4
Australia,1961-05-15,0,0,0,0,0,-3.4
Australia,1961-05-22,1,0,0,0.330133,0,-3.4
Australia,1961-05-29,0,0,0,0,0,-3.4
Australia,1961-06-05,2,0,0,0.403842,0.45,-3.4
Australia,1961-06-12,1,0,0,0.113486,0.7,-3.4
Australia,1961-06-19,1,0,0,0.144133,0,-3.4
Australia,1961-06-26,1,0,0,0.383585,0,-3.4
Australia,1961-07-03,0,0,0,0,0,-3.4
Australia,1961-07-10,0,0,0,0,0,-3.4
Australia,1961-07-17,1,0,0,0.350015,0.5,-3.4
Australia,1961-07-24,0,0,0,0,0,-3.4
Australia,1961-07-31,0,0,0,0,0,-3.4
Australia,1961-08-07,1,0,0,0.034918,0,-3.4
Australia,1961-08-14,0,0,0,0,0,-3.4
Australia,1961-08-21,2,0,0,0.34805,0.05,-3.4
Australia,1961-08-28,1,0.05,0,0.534987,0.7,-3.4
Australia,1961-09-04,0,0,0,0,0,-3.4
Australia,1961-09-11,0,0,0,0,0,-3.4
Australia,1961-09-18,0,0,0,0,0,-3.4
Australia,1961-09-25,1,0,0,-0.032511,0,-3.4
Australia,1961-10-02,3,0,0,0.0796693333333334,0.0333333333333333,-3.4
Australia,1961-10-09,2,0,0,0.310015,0.2,-3.4
Australia,1961-10-16,0,0,0,0,0,-3.4
Australia,1961-10-23,0,0,0,0,0,-3.4
Australia,1961-10-30,0,0,0,0,0,-3.4
Australia,1961-11-06,1,0,0,-0.141911,0.1,-3.4
Australia,1961-11-13,0,0,0,0,0,-3.4
Australia,1961-11-20,0,0,0,0,0,-3.4
Australia,1961-11-27,0,0,0,0,0,-3.4
Australia,1961-12-04,5,0.01,0,0.3853618,0.14,-3.4
Australia,1961-12-11,1,0,0,0.176584,0.85,-3.4
Australia,1961-12-18,0,0,0,0,0,-3.4
Australia,1961-12-25,1,0,0,0.073495,0,-3.4
Australia,1962-01-01,0,0,0,0,0,-3.4
Australia,1962-01-08,1,0,0,0.358116,0,-3.4
Australia,1962-01-15,1,0,0,0.719733,0,-3.4
Australia,1962-01-22,0,0,0,0,0,-3.4
Australia,1962-01-29,0,0,0,0,0,-3.4
Australia,1962-02-05,0,0,0,0,0,-3.4
Australia,1962-02-12,0,0,0,0,0,-3.4
Australia,1962-02-19,1,0,0,0.482337,0.3,-3.4
Australia,1962-02-26,0,0,0,0,0,-3.4
Australia,1962-03-05,0,0,0,0,0,-3.4
Australia,1962-03-12,0,0,0,0,0,-3.4
Australia,1962-03-19,0,0,0,0,0,-3.4
Australia,1962-03-26,1,0.05,0,0.873225,0.8,-3.4
Australia,1962-04-02,0,0,0,0,0,-3.4
Australia,1962-04-09,0,0,0,0,0,-3.4
Australia,1962-04-16,0,0,0,0,0,-3.4
Australia,1962-04-23,1,0,0,-0.353518,0.3,-3.4
Australia,1962-04-30,0,0,0,0,0,-3.4
Australia,1962-05-07,0,0,0,0,0,-3.4
Australia,1962-05-14,0,0,0,0,0,-3.4
Australia,1962-05-21,0,0,0,0,0,-3.4
Australia,1962-05-28,0,0,0,0,0,-3.4
Australia,1962-06-04,0,0,0,0,0,-3.4
Australia,1962-06-11,0,0,0,0,0,-3.4
Australia,1962-06-18,1,0,0,-1.030455,0,-3.4
Australia,1962-06-25,0,0,0,0,0,-3.4
Australia,1962-07-02,0,0,0,0,0,-3.4
Australia,1962-07-09,0,0,0,0,0,-3.4
Australia,1962-07-16,1,0,0,-0.450411,0,-3.4
Australia,1962-07-23,0,0,0,0,0,-3.4
Australia,1962-07-30,1,0,0.00120337,0.546339,0.7,-3.4
Australia,1962-08-06,1,0,0,0.379478,0.7,-3.4
Australia,1962-08-13,3,0.0166666666666667,0,-0.149670333333333,0.333333333333333,-3.4
Australia,1962-08-20,1,0,0,0.280551,0,-3.4
Australia,1962-08-27,3,0,0,0.373452333333333,0.1,-3.4
Australia,1962-09-03,0,0,0,0,0,-3.4
Australia,1962-09-10,0,0,0,0,0,-3.4
Australia,1962-09-17,0,0,0,0,0,-3.4
Australia,1962-09-24,1,0.05,0,1.685486,0.85,-3.4
Australia,1962-10-01,0,0,0,0,0,-3.4
Australia,1962-10-08,0,0,0,0,0,-3.4
Australia,1962-10-15,0,0,0,0,0,-3.4
Australia,1962-10-22,0,0,0,0,0,-3.4
Australia,1962-10-29,0,0,0,0,0,-3.4
Australia,1962-11-05,1,0,0,-0.08837,0,-3.5
Australia,1962-11-12,0,0,0,0,0,-3.5
Australia,1962-11-19,3,0.0166666666666667,0,-0.089407,0.316666666666667,-3.5
Australia,1962-11-26,0,0,0,0,0,-3.5
Australia,1962-12-03,2,0,0,0.872811,0.3,-3.5
Australia,1962-12-10,0,0,0,0,0,-3.5
Australia,1962-12-17,1,0,0,1.183132,0.35,-3.5
Australia,1962-12-24,1,0,0,0.899788,0.3,-3.5
Australia,1962-12-31,0,0,0,0,0,-3.5
Australia,1963-01-07,1,0,0,0.886022,0.3,-3.5
Australia,1963-01-14,0,0,0,0,0,-3.5
Australia,1963-01-21,0,0,0,0,0,-3.5
Australia,1963-01-28,3,0.0333333333333333,0,1.07016133333333,0.783333333333333,-3.5
Australia,1963-02-04,1,0,0,0.477927,0,-3.5
Australia,1963-02-11,0,0,0,0,0,-3.5
Australia,1963-02-18,0,0,0,0,0,-3.5
Australia,1963-02-25,0,0,0,0,0,-3.5
Australia,1963-03-04,1,0.05,0,0.659683,0.8,-3.5
Australia,1963-03-11,0,0,0,0,0,-3.5
Australia,1963-03-18,0,0,0,0,0,-3.5
Australia,1963-03-25,0,0,0,0,0,-3.5
Australia,1963-04-01,0,0,0,0,0,-3.5
Australia,1963-04-08,0,0,0,0,0,-3.5
Australia,1963-04-15,0,0,0,0,0,-3.5
Australia,1963-04-22,0,0,0,0,0,-3.5
Australia,1963-04-29,1,0,0,-0.5278,0,-3.5
Australia,1963-05-06,3,0.0166666666666667,0,0.260056666666667,0.316666666666667,-3.5
Australia,1963-05-13,0,0,0,0,0,-3.5
Australia,1963-05-20,0,0,0,0,0,-3.5
Australia,1963-05-27,0,0,0,0,0,-3.5
Australia,1963-06-03,5,0.014,0,1.909698,0.85,-3.5
Australia,1963-06-10,0,0,0,0,0,-3.5
Australia,1963-06-17,0,0,0,0,0,-3.5
Australia,1963-06-24,0,0,0,0,0,-3.5
Australia,1963-07-01,0,0,0,0,0,-3.5
Australia,1963-07-08,0,0,0,0,0,-3.5
Australia,1963-07-15,0,0,0,0,0,-3.5
Australia,1963-07-22,1,0,0,0.760462,0,-3.5
Australia,1963-07-29,0,0,0,0,0,-3.5
Australia,1963-08-05,0,0,0,0,0,-3.5
Australia,1963-08-12,0,0,0,0,0,-3.5
Australia,1963-08-19,0,0,0,0,0,-3.5
Australia,1963-08-26,0,0,0,0,0,-3.5
Australia,1963-09-02,0,0,0,0,0,-3.5
Australia,1963-09-09,0,0,0,0,0,-3.5
Australia,1963-09-16,0,0,0,0,0,-3.5
Australia,1963-09-23,3,0,0,0.01183,0.0333333333333333,-3.5
Australia,1963-09-30,2,0,0,0.7501565,0,-3.5
Australia,1963-10-07,0,0,0,0,0,-3.5
Australia,1963-10-14,2,0,0,0.166366,0.15,-3.5
Australia,1963-10-21,0,0,0,0,0,-3.5
Australia,1963-10-28,0,0,0,0,0,-3.5
Australia,1963-11-04,1,0,0,-0.162681,0.1,-3.5
Australia,1963-11-11,1,0,0,0.646184,0.85,-3.5
Australia,1963-11-18,0,0,0,0,0,-3.5
Australia,1963-11-25,2,0.005,0,0.5577025,0.75,-3.5
Australia,1963-12-02,0,0,0,0,0,-3.5
Australia,1963-12-09,0,0,0,0,0,-3.5
Australia,1963-12-16,0,0,0,0,0,-3.5
Australia,1963-12-23,0,0,0,0,0,-3.5
Australia,1963-12-30,0,0,0,0,0,-3.5
Australia,1964-01-06,0,0,0,0,0,-3.5
Australia,1964-01-13,0,0,0,0,0,-3.5
Australia,1964-01-20,0,0,0,0,0,-3.5
Australia,1964-01-27,2,0.025,0,1.385732,0.85,-3.5
Australia,1964-02-03,0,0,0,0,0,-3.5
Australia,1964-02-10,0,0,0,0,0,-3.5
Australia,1964-02-17,0,0,0,0,0,-3.5
Australia,1964-02-24,0,0,0,0,0,-3.5
Australia,1964-03-02,0,0,0,0,0,-3.5
Australia,1964-03-09,0,0,0,0,0,-3.5
Australia,1964-03-16,1,0,0,1.107931,0.85,-3.5
Australia,1964-03-23,5,0,0,0.3959648,0.33,-3.5
Australia,1964-03-30,2,0,0,-0.089326,0.15,-3.5
Australia,1964-04-06,2,0,0,0.1529675,0,-3.5
Australia,1964-04-13,7,0,0,0.817528,0.15,-3.5
Australia,1964-04-20,2,0.025,0,1.3651005,0.425,-3.5
Australia,1964-04-27,5,0,0,-0.0354544,0.06,-3.5
Australia,1964-05-04,2,0,0,1.3728355,0.35,-3.5
Australia,1964-05-11,0,0,0,0,0,-3.5
Australia,1964-05-18,1,0.01,0,2.637282,0.8,-3.5
Australia,1964-05-25,2,0,0,1.0917475,0.65,-3.5
Australia,1964-06-01,0,0,0,0,0,-3.5
Australia,1964-06-08,1,0,0,2.218041,0.85,-3.5
Australia,1964-06-15,0,0,0,0,0,-3.5
Australia,1964-06-22,0,0,0,0,0,-3.5
Australia,1964-06-29,2,0,0,0.3141735,0,-3.5
Australia,1964-07-06,2,0,0,1.64615,0.4,-3.5
Australia,1964-07-13,1,0,0,1.117281,0.7,-3.5
Australia,1964-07-20,3,0.0166666666666667,0,0.793041,0.55,-3.5
Australia,1964-07-27,2,0.025,0,0.471413,0.6,-3.5
Australia,1964-08-03,1,0,0,-0.691829,0.1,-3.5
Australia,1964-08-10,0,0,0,0,0,-3.5
Australia,1964-08-17,7,0,0,-0.316008,0.1,-3.5
Australia,1964-08-24,6,0,0,0.1017305,0.2,-3.5
Australia,1964-08-31,2,0,0,-0.4954025,0.1,-3.5
Australia,1964-09-07,0,0,0,0,0,-3.5
Australia,1964-09-14,4,0,0,0.3764985,0,-3.5
Australia,1964-09-21,1,0,0,-0.419018,0,-3.5
Australia,1964-09-28,2,0,0,0.175682,0,-3.5
Australia,1964-10-05,4,0,0,0.34880075,0.025,-3.5
Australia,1964-10-12,0,0,0,0,0,-3.5
Australia,1964-10-19,2,0.005,0,0.605345,0.3,-3.5
Australia,1964-10-26,0,0,0,0,0,-3.5
Australia,1964-11-02,0,0,0,0,0,-3.5
Australia,1964-11-09,0,0,0,0,0,-3.5
Australia,1964-11-16,1,0,0,0.89341,0.7,-3.5
Australia,1964-11-23,1,0,0,0.384695,0.1,-3.5
Australia,1964-11-30,0,0,0,0,0,-3.5
Australia,1964-12-07,1,0,0,-0.4105,0.7,-3.5
Australia,1964-12-14,1,0,0.00091743,0.430532,0.8,-3.5
Australia,1964-12-21,1,0,0,0.061267,0,-3.5
Australia,1964-12-28,0,0,0,0,0,-3.5
Australia,1965-01-04,1,0,0,-0.077133,0,-3.5
Australia,1965-01-11,1,0,0,0.362799,0,-3.5
Australia,1965-01-18,0,0,0,0,0,-3.5
Australia,1965-01-25,2,0,0,1.639967,0.775,-3.5
Australia,1965-02-01,0,0,0,0,0,-3.5
Australia,1965-02-08,0,0,0,0,0,-3.5
Australia,1965-02-15,1,0,0,1.244327,0.8,-3.5
Australia,1965-02-22,0,0,0,0,0,-3.5
Australia,1965-03-01,3,0,0,0.641210666666667,0,-3.5
Australia,1965-03-08,3,0,0,1.840185,0.566666666666667,-3.5
Australia,1965-03-15,5,0,0,0.7362754,0.14,-3.5
Australia,1965-03-22,2,0.025,0,1.0599455,0.825,-3.5
Australia,1965-03-29,0,0,0,0,0,-3.5
Australia,1965-04-05,1,0,0,1.001319,0.85,-3.5
Australia,1965-04-12,1,0,0,0.750315,0,-3.5
Australia,1965-04-19,2,0,0,0.7082165,0.15,-3.5
Australia,1965-04-26,1,0,0,0.364453,0.5,-3.5
Australia,1965-05-03,3,0,0,0.567829666666667,0,-3.5
Australia,1965-05-10,0,0,0,0,0,-3.5
Australia,1965-05-17,3,0.01,0,1.22008733333333,0.416666666666667,-3.5
Australia,1965-05-24,0,0,0,0,0,-3.5
Australia,1965-05-31,2,0.025,0,0.2558185,0.425,-3.5
Australia,1965-06-07,1,0,0,-0.257011,0,-3.5
Australia,1965-06-14,0,0,0,0,0,-3.5
Australia,1965-06-21,1,0.05,0,1.297445,0.85,-3.5
Australia,1965-06-28,1,0,0,0.77367,0.85,-3.5
Australia,1965-07-05,0,0,0,0,0,-3.5
Australia,1965-07-12,0,0,0,0,0,-3.5
Australia,1965-07-19,0,0,0,0,0,-3.5
Australia,1965-07-26,2,0.03,0,0.8290275,0.825,-3.5
Australia,1965-08-02,0,0,0,0,0,-3.5
Australia,1965-08-09,1,0,0,0.291138,0,-3.5
Australia,1965-08-16,2,0,0,0.018792,0.05,-3.5
Australia,1965-08-23,1,0,0,0.187608,0,-3.5
Australia,1965-08-30,0,0,0,0,0,-3.5
Australia,1965-09-06,0,0,0,0,0,-3.5
Australia,1965-09-13,0,0,0,0,0,-3.5
Australia,1965-09-20,1,0,0,1.704051,0.85,-3.5
Australia,1965-09-27,1,0,0,0.635403,0.3,-3.5
Australia,1965-10-04,1,0,0,-0.092141,0.1,-3.5
Australia,1965-10-11,0,0,0,0,0,-3.5
Australia,1965-10-18,1,0,0,1.060759,0.8,-3.5
Australia,1965-10-25,1,0,0,0.245832,0,-3.5
Australia,1965-11-01,2,0,0,-0.1830125,0,-3.5
Australia,1965-11-08,2,0,0,0.4944825,0.4,-3.5
Australia,1965-11-15,0,0,0,0,0,-3.5
Australia,1965-11-22,1,0,0,-0.269348,0.1,-3.5
Australia,1965-11-29,0,0,0,0,0,-3.5
Australia,1965-12-06,1,0,0,0.308485,0.3,-3.5
Australia,1965-12-13,0,0,0,0,0,-3.5
Australia,1965-12-20,1,0,0,-0.023938,0,-3.5
Australia,1965-12-27,4,0,0,0.25585125,0.2375,-3.5
Australia,1966-01-03,3,0,0,0.510913333333333,0.266666666666667,-3.5
Australia,1966-01-10,0,0,0,0,0,-3.5
Australia,1966-01-17,1,0,0,0.475121,0,-3.5
Australia,1966-01-24,0,0,0,0,0,-3.5
Australia,1966-01-31,1,0,0,-0.07765,0.3,-3.5
Australia,1966-02-07,1,0,0,1.691057,0.85,-3.5
Australia,1966-02-14,0,0,0,0,0,-3.5
Australia,1966-02-21,1,0,0,1.148398,0.85,-3.5
Australia,1966-02-28,0,0,0,0,0,-3.5
Australia,1966-03-07,2,0,0,1.0232215,0.85,-3.5
Australia,1966-03-14,1,0.05,0.00414938,2.228079,0.95,-3.5
Australia,1966-03-21,0,0,0,0,0,-3.5
Australia,1966-03-28,3,0.02,0.000160026666666667,0.804339,0.816666666666667,-3.5
Australia,1966-04-04,2,0,0,0.252965,0.2,-3.5
Australia,1966-04-11,1,0,0,-0.350735,0.1,-3.5
Australia,1966-04-18,1,0.05,0,2.096214,0.85,-3.5
Australia,1966-04-25,0,0,0,0,0,-3.5
Australia,1966-05-02,0,0,0,0,0,-3.5
Australia,1966-05-09,3,0.0166666666666667,0,0.649712666666667,0.416666666666667,-3.5
Australia,1966-05-16,1,0.1,0,2.621516,0.9,-3.5
Australia,1966-05-23,0,0,0,0,0,-3.5
Australia,1966-05-30,2,0,0,-0.00897699999999998,0,-3.5
Australia,1966-06-06,5,0.03,0.001769912,1.288995,0.76,-3.5
Australia,1966-06-13,2,0.005,0,0.847684,0.6,-3.5
Australia,1966-06-20,1,0.05,0,1.409308,0.85,-3.5
Australia,1966-06-27,1,0,0,0.382607,0.3,-3.5
Australia,1966-07-04,1,0,0,0.048506,0.1,-3.5
Australia,1966-07-11,2,0.025,0,1.3704885,0.6,-3.5
Australia,1966-07-18,1,0,0,-0.565906,0,-3.5
Australia,1966-07-25,0,0,0,0,0,-3.5
Australia,1966-08-01,3,0,0,-0.028548,0.0666666666666667,-3.5
Australia,1966-08-08,3,0.00666666666666667,0,0.397796666666667,0.766666666666667,-3.5
Australia,1966-08-15,1,0,0,-0.30411,0.1,-3.5
Australia,1966-08-22,2,0,0,0.6831815,0.4,-3.5
Australia,1966-08-29,1,0,0,0.47321,0.1,-3.5
Australia,1966-09-05,2,0,0,0.6489835,0,-3.5
Australia,1966-09-12,7,0,0,0.521543142857143,0.2,-3.5
Australia,1966-09-19,5,0,0,0.1641502,0.06,-3.5
Australia,1966-09-26,7,0.0185714285714286,0,0.553399,0.321428571428571,-3.5
Australia,1966-10-03,7,0.00142857142857143,0,0.313847714285714,0.0428571428571429,-3.5
Australia,1966-10-10,0,0,0,0,0,-3.5
Australia,1966-10-17,1,0.01,0,0.127981,0.1,-3.5
Australia,1966-10-24,2,0,0,0.978258,0.425,-3.5
Australia,1966-10-31,1,0,0,-0.158626,0,-3.5
Australia,1966-11-07,1,0,0,0.67376,0,-3.5
Australia,1966-11-14,2,0,0,0.3394005,0.2,-3.5
Australia,1966-11-21,0,0,0,0,0,-3.5
Australia,1966-11-28,3,0.00333333333333333,0,0.342689333333333,0.133333333333333,-3.5
Australia,1966-12-05,2,0.005,0,0.2689765,0.475,-3.5
Australia,1966-12-12,0,0,0,0,0,-3.5
Australia,1966-12-19,4,0,0,-0.36604875,0.025,-3.5
Australia,1966-12-26,0,0,0,0,0,-3.5
Australia,1967-01-02,1,0,0,0.901254,0.7,-3.5
Australia,1967-01-09,2,0.025,0,0.3436795,0.4,-3.5
Australia,1967-01-16,0,0,0,0,0,-3.5
Australia,1967-01-23,1,0.05,0,1.302818,0.85,-3.5
Australia,1967-01-30,0,0,0,0,0,-3.5
Australia,1967-02-06,2,0,0,0.5632545,0.05,-3.5
Australia,1967-02-13,3,0.0333333333333333,0,1.86759766666667,0.783333333333333,-3.5
Australia,1967-02-20,3,0,0,0.636040333333333,0.416666666666667,-3.5
Australia,1967-02-27,3,0,0,0.471998666666667,0.35,-3.5
Australia,1967-03-06,1,0,0,1.239411,0.95,-3.5
Australia,1967-03-13,1,0.05,0,0.010075,0.8,-3.5
Australia,1967-03-20,1,0,0,2.145284,0.3,-3.5
Australia,1967-03-27,0,0,0,0,0,-3.5
Australia,1967-04-03,2,0.175,0.00273224,1.4286065,0.95,-3.7
Australia,1967-04-10,2,0.01,0,0.920373,0.45,-3.7
Australia,1967-04-17,1,0,0,-0.087298,0.1,-3.7
Australia,1967-04-24,0,0,0,0,0,-3.7
Australia,1967-05-01,0,0,0,0,0,-3.7
Australia,1967-05-08,0,0,0,0,0,-3.7
Australia,1967-05-15,2,0,0,1.2116895,0.85,-3.7
Australia,1967-05-22,1,0.05,0,2.602035,0.95,-3.7
Australia,1967-05-29,0,0,0,0,0,-3.7
