resolution,index,country,as_of,latest,ewma_baseline,alarm_3p,alarm_3p_alert,alarm_5p,alarm_5p_alert,cusum,cusum_alert
Weekly,deepseek,Albania,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Algeria,2026-07-14,0.0,0.0001,-0.06,NORMAL,-0.06,NORMAL,0.0,NORMAL
Weekly,deepseek,American Samoa,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Andorra,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Angola,2026-07-14,0.0,0.0005,-0.35,NORMAL,-0.35,NORMAL,0.0,NORMAL
Weekly,deepseek,Antarctica,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Antigua & Barbuda,2026-07-14,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Weekly,deepseek,Argentina,2026-07-14,0.0,0.0013,-0.36,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Armenia,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Aruba,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Australia,2026-07-14,0.0,0.0026,0.05,NORMAL,-0.03,NORMAL,0.0,NORMAL
Weekly,deepseek,Austria,2026-07-14,0.0,0.001,-0.35,NORMAL,0.38,NORMAL,0.63,NORMAL
Weekly,deepseek,Azerbaijan,2026-07-14,0.0,0.0004,-0.33,NORMAL,-0.33,NORMAL,0.85,NORMAL
Weekly,deepseek,Bahamas,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Bahrain,2026-07-14,0.0,0.0011,-0.15,NORMAL,-0.15,NORMAL,0.0,NORMAL
Weekly,deepseek,Bangladesh,2026-07-14,0.0,0.0015,-0.21,NORMAL,-0.11,NORMAL,0.0,NORMAL
Weekly,deepseek,Barbados,2026-07-14,0.0,0.0001,-0.09,NORMAL,-0.09,NORMAL,0.0,NORMAL
Weekly,deepseek,Belarus,2026-07-14,0.0,0.0008,0.07,NORMAL,-0.03,NORMAL,0.0,NORMAL
Weekly,deepseek,Belgium,2026-07-14,0.0,0.0003,-0.31,NORMAL,-0.31,NORMAL,0.0,NORMAL
Weekly,deepseek,Belize,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Benin,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Bermuda,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Bhutan,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Bolivia,2026-07-14,0.0,0.0003,-0.12,NORMAL,-0.12,NORMAL,0.0,NORMAL
Weekly,deepseek,Bosnia & Herzegovina,2026-07-14,0.0,0.0003,-0.21,NORMAL,-0.21,NORMAL,2.1,NORMAL
Weekly,deepseek,Botswana,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Brazil,2026-07-14,0.0,0.003,-0.54,NORMAL,-0.45,NORMAL,0.0,NORMAL
Weekly,deepseek,British Virgin Islands,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Brunei,2026-07-14,0.0,0.0005,-0.23,NORMAL,-0.23,NORMAL,0.0,NORMAL
Weekly,deepseek,Bulgaria,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Burkina Faso,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Burundi,2026-07-14,0.0,0.0005,-0.27,NORMAL,0.76,NORMAL,1.66,NORMAL
Weekly,deepseek,Cambodia,2026-07-14,0.0,0.0024,0.11,NORMAL,0.03,NORMAL,0.0,NORMAL
Weekly,deepseek,Cameroon,2026-07-14,0.0,0.0002,-0.11,NORMAL,-0.11,NORMAL,0.0,NORMAL
Weekly,deepseek,Canada,2026-07-14,0.0,0.0034,-0.44,NORMAL,-0.44,NORMAL,2.92,NORMAL
Weekly,deepseek,Cape Verde,2026-07-14,0.0,0.0001,-0.17,NORMAL,-0.17,NORMAL,0.0,NORMAL
Weekly,deepseek,Cayman Islands,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Central African Republic,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Chad,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Chile,2026-07-14,0.0,0.002,-0.13,NORMAL,-0.19,NORMAL,2.51,NORMAL
Weekly,deepseek,China,2026-07-14,0.0,0.0006,-0.46,NORMAL,-0.46,NORMAL,0.0,NORMAL
Weekly,deepseek,Colombia,2026-07-14,0.0,0.0011,-0.16,NORMAL,-0.16,NORMAL,0.0,NORMAL
Weekly,deepseek,Comoros,2026-07-14,0.0,0.0,-0.03,NORMAL,-0.03,NORMAL,0.0,NORMAL
Weekly,deepseek,Congo - Brazzaville,2026-07-14,0.0,0.0004,-0.23,NORMAL,-0.23,NORMAL,0.55,NORMAL
Weekly,deepseek,Congo - Kinshasa,2026-07-14,0.0,0.0002,-0.23,NORMAL,1.21,NORMAL,4.01,YELLOW
Weekly,deepseek,Cook Islands,2026-07-14,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Weekly,deepseek,Costa Rica,2026-07-14,0.0,0.0001,-0.04,NORMAL,-0.04,NORMAL,0.0,NORMAL
Weekly,deepseek,Croatia,2026-07-14,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Weekly,deepseek,Cuba,2026-07-14,0.0,0.002,-0.28,NORMAL,-0.28,NORMAL,0.0,NORMAL
Weekly,deepseek,Curaçao,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Cyprus,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Czechia,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Côte d’Ivoire,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Denmark,2026-07-14,0.0,0.0023,-0.09,NORMAL,1.32,NORMAL,6.11,RED
Weekly,deepseek,Djibouti,2026-07-14,0.0,0.0008,-0.11,NORMAL,-0.11,NORMAL,0.0,NORMAL
Weekly,deepseek,Dominica,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Dominican Republic,2026-07-14,0.0,0.0004,-0.3,NORMAL,-0.3,NORMAL,3.37,YELLOW
Weekly,deepseek,Ecuador,2026-07-14,0.0,0.0003,-0.23,NORMAL,1.21,NORMAL,4.01,YELLOW
Weekly,deepseek,Egypt,2026-07-14,0.0,0.0045,-0.22,NORMAL,-0.22,NORMAL,2.4,NORMAL
Weekly,deepseek,El Salvador,2026-07-14,0.0,0.0001,-0.04,NORMAL,-0.04,NORMAL,0.0,NORMAL
Weekly,deepseek,Equatorial Guinea,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Eritrea,2026-07-14,0.0,0.0016,-0.23,NORMAL,-0.23,NORMAL,1.32,NORMAL
Weekly,deepseek,Estonia,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Eswatini,2026-07-14,0.0,0.0055,-0.25,NORMAL,-0.25,NORMAL,3.9,YELLOW
Weekly,deepseek,Ethiopia,2026-07-14,0.0,0.0009,1.14,NORMAL,1.45,NORMAL,7.63,RED
Weekly,deepseek,Faroe Islands,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Fiji,2026-07-14,0.0,0.0036,-0.07,NORMAL,-0.07,NORMAL,0.0,NORMAL
Weekly,deepseek,Finland,2026-07-14,0.0,0.0001,-0.15,NORMAL,-0.15,NORMAL,0.0,NORMAL
Weekly,deepseek,France,2026-07-14,0.0,0.0059,-0.34,NORMAL,-0.31,NORMAL,2.46,NORMAL
Weekly,deepseek,French Polynesia,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Gabon,2026-07-14,0.0,0.0002,-0.16,NORMAL,-0.16,NORMAL,0.0,NORMAL
Weekly,deepseek,Gambia,2026-07-14,0.0,0.0017,0.23,NORMAL,0.04,NORMAL,2.81,NORMAL
Weekly,deepseek,Georgia,2026-07-14,0.0,0.0,-0.07,NORMAL,-0.07,NORMAL,0.0,NORMAL
Weekly,deepseek,Germany,2026-07-14,0.0,0.0019,-0.47,NORMAL,-0.11,NORMAL,0.0,NORMAL
Weekly,deepseek,Ghana,2026-07-14,0.0,0.0003,-0.17,NORMAL,-0.17,NORMAL,0.0,NORMAL
Weekly,deepseek,Gibraltar,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Greece,2026-07-14,0.0,0.0007,-0.35,NORMAL,-0.35,NORMAL,0.0,NORMAL
Weekly,deepseek,Greenland,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Grenada,2026-07-14,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Weekly,deepseek,Guadeloupe,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Guam,2026-07-14,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Weekly,deepseek,Guatemala,2026-07-14,0.0,0.0001,-0.03,NORMAL,-0.03,NORMAL,0.0,NORMAL
Weekly,deepseek,Guinea,2026-07-14,0.0,0.0022,0.16,NORMAL,0.04,NORMAL,3.39,YELLOW
Weekly,deepseek,Guinea-Bissau,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Guyana,2026-07-14,0.0,0.0002,-0.15,NORMAL,-0.15,NORMAL,0.0,NORMAL
Weekly,deepseek,Haiti,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Honduras,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Hungary,2026-07-14,0.0,0.0021,-0.3,NORMAL,-0.3,NORMAL,9.88,RED
Weekly,deepseek,Iceland,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,India,2026-07-14,0.0,0.0032,0.02,NORMAL,0.1,NORMAL,0.0,NORMAL
Weekly,deepseek,Indonesia,2026-07-14,0.0,0.004,-0.46,NORMAL,-0.4,NORMAL,5.13,RED
Weekly,deepseek,Iran,2026-07-14,0.0333,0.0067,0.41,NORMAL,0.06,NORMAL,3.48,YELLOW
Weekly,deepseek,Iraq,2026-07-14,0.0,0.0002,-0.17,NORMAL,-0.17,NORMAL,0.0,NORMAL
Weekly,deepseek,Ireland,2026-07-14,0.0,0.0,-0.1,NORMAL,-0.1,NORMAL,0.0,NORMAL
Weekly,deepseek,Israel,2026-07-14,0.0,0.0056,-0.34,NORMAL,-0.34,NORMAL,0.0,NORMAL
Weekly,deepseek,Italy,2026-07-14,0.0,0.0018,-0.42,NORMAL,-0.42,NORMAL,1.26,NORMAL
Weekly,deepseek,Jamaica,2026-07-14,0.0,0.0004,-0.27,NORMAL,-0.27,NORMAL,0.0,NORMAL
Weekly,deepseek,Japan,2026-07-14,0.0417,0.0201,0.02,NORMAL,-0.03,NORMAL,0.0,NORMAL
Weekly,deepseek,Jordan,2026-07-14,0.0,0.0007,-0.1,NORMAL,-0.1,NORMAL,0.0,NORMAL
Weekly,deepseek,Kazakhstan,2026-07-14,0.0033,0.0037,-0.35,NORMAL,0.13,NORMAL,0.0,NORMAL
Weekly,deepseek,Kenya,2026-07-14,0.0,0.0012,0.81,NORMAL,0.3,NORMAL,8.45,RED
Weekly,deepseek,Kiribati,2026-07-14,0.0,0.0001,-0.02,NORMAL,-0.02,NORMAL,0.0,NORMAL
Weekly,deepseek,Kuwait,2026-07-14,0.0,0.0015,-0.2,NORMAL,-0.2,NORMAL,0.0,NORMAL
Weekly,deepseek,Kyrgyzstan,2026-07-14,0.025,0.0033,0.9,NORMAL,1.01,NORMAL,12.33,RED
Weekly,deepseek,Laos,2026-07-14,0.0,0.0018,-0.3,NORMAL,-0.3,NORMAL,0.0,NORMAL
Weekly,deepseek,Latvia,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Lebanon,2026-07-14,0.0,0.0008,-0.31,NORMAL,-0.31,NORMAL,2.78,NORMAL
Weekly,deepseek,Lesotho,2026-07-14,0.0,0.0002,-0.1,NORMAL,-0.1,NORMAL,0.0,NORMAL
Weekly,deepseek,Liberia,2026-07-14,0.0,0.0,-0.04,NORMAL,-0.04,NORMAL,0.0,NORMAL
Weekly,deepseek,Libya,2026-07-14,0.0,0.0002,-0.14,NORMAL,-0.14,NORMAL,0.0,NORMAL
Weekly,deepseek,Liechtenstein,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Lithuania,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Luxembourg,2026-07-14,0.0,0.0001,-0.08,NORMAL,-0.08,NORMAL,0.0,NORMAL
Weekly,deepseek,Madagascar,2026-07-14,0.01,0.0014,1.76,NORMAL,0.86,NORMAL,8.3,RED
Weekly,deepseek,Malawi,2026-07-14,0.0,0.0001,-0.1,NORMAL,-0.1,NORMAL,0.0,NORMAL
Weekly,deepseek,Malaysia,2026-07-14,0.0,0.0149,-0.19,NORMAL,-0.2,NORMAL,0.0,NORMAL
Weekly,deepseek,Maldives,2026-07-14,0.0,0.0018,-0.18,NORMAL,-0.18,NORMAL,0.0,NORMAL
Weekly,deepseek,Mali,2026-07-14,0.0,0.0002,-0.15,NORMAL,-0.15,NORMAL,0.0,NORMAL
Weekly,deepseek,Malta,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Marshall Islands,2026-07-14,0.0,0.0001,-0.08,NORMAL,-0.08,NORMAL,0.0,NORMAL
Weekly,deepseek,Martinique,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Mauritania,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Mauritius,2026-07-14,0.0,0.0003,-0.11,NORMAL,-0.11,NORMAL,0.0,NORMAL
Weekly,deepseek,Mexico,2026-07-14,0.0,0.0006,-0.36,NORMAL,0.76,NORMAL,7.36,RED
Weekly,deepseek,Micronesia (Federated States of),2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Moldova,2026-07-14,0.0,0.0001,-0.18,NORMAL,-0.18,NORMAL,0.0,NORMAL
Weekly,deepseek,Monaco,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Mongolia,2026-07-14,0.0,0.0007,-0.23,NORMAL,-0.23,NORMAL,0.0,NORMAL
Weekly,deepseek,Montenegro,2026-07-14,0.0,0.0003,-0.21,NORMAL,-0.21,NORMAL,2.1,NORMAL
Weekly,deepseek,Morocco,2026-07-14,0.0,0.0004,-0.16,NORMAL,-0.16,NORMAL,0.0,NORMAL
Weekly,deepseek,Mozambique,2026-07-14,0.0,0.0008,1.23,NORMAL,0.59,NORMAL,3.26,YELLOW
Weekly,deepseek,Myanmar (Burma),2026-07-14,0.0,0.0023,-0.49,NORMAL,0.01,NORMAL,0.0,NORMAL
Weekly,deepseek,Namibia,2026-07-14,0.0,0.0018,-0.19,NORMAL,-0.22,NORMAL,1.04,NORMAL
Weekly,deepseek,Nauru,2026-07-14,0.0,0.0015,-0.06,NORMAL,-0.06,NORMAL,0.0,NORMAL
Weekly,deepseek,Nepal,2026-07-14,0.0,0.0007,-0.35,NORMAL,0.03,NORMAL,3.12,YELLOW
Weekly,deepseek,Netherlands,2026-07-14,0.0,0.0007,-0.22,NORMAL,-0.22,NORMAL,0.0,NORMAL
Weekly,deepseek,New Caledonia,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,New Zealand,2026-07-14,0.0,0.0012,-0.34,NORMAL,-0.34,NORMAL,0.0,NORMAL
Weekly,deepseek,Nicaragua,2026-07-14,0.0,0.0003,-0.13,NORMAL,-0.13,NORMAL,0.0,NORMAL
Weekly,deepseek,Niger,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Nigeria,2026-07-14,0.0,0.0018,0.22,NORMAL,0.03,NORMAL,3.44,YELLOW
Weekly,deepseek,Niue,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,North Korea,2026-07-14,0.0,0.0045,-0.03,NORMAL,-0.06,NORMAL,3.08,YELLOW
Weekly,deepseek,North Macedonia,2026-07-14,0.0,0.0003,-0.21,NORMAL,-0.21,NORMAL,0.0,NORMAL
Weekly,deepseek,Northern Mariana Islands,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Norway,2026-07-14,0.0,0.0007,-0.29,NORMAL,-0.29,NORMAL,0.0,NORMAL
Weekly,deepseek,Oman,2026-07-14,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Weekly,deepseek,Pakistan,2026-07-14,0.0125,0.0037,0.1,NORMAL,0.35,NORMAL,1.85,NORMAL
Weekly,deepseek,Palau,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Palestinian Territories,2026-07-14,0.0,0.0026,-0.25,NORMAL,-0.25,NORMAL,0.0,NORMAL
Weekly,deepseek,Panama,2026-07-14,0.0,0.0007,-0.22,NORMAL,-0.22,NORMAL,0.0,NORMAL
Weekly,deepseek,Papua New Guinea,2026-07-14,0.0,0.0004,-0.16,NORMAL,-0.16,NORMAL,0.0,NORMAL
Weekly,deepseek,Paraguay,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Peru,2026-07-14,0.0,0.0008,0.32,NORMAL,0.08,NORMAL,0.0,NORMAL
Weekly,deepseek,Philippines,2026-07-14,0.044,0.0167,0.26,NORMAL,0.07,NORMAL,0.0,NORMAL
Weekly,deepseek,Poland,2026-07-14,0.0,0.0001,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Weekly,deepseek,Portugal,2026-07-14,0.0,0.0007,-0.28,NORMAL,-0.28,NORMAL,0.0,NORMAL
Weekly,deepseek,Puerto Rico,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Qatar,2026-07-14,0.0,0.0003,-0.1,NORMAL,-0.1,NORMAL,0.0,NORMAL
Weekly,deepseek,Romania,2026-07-14,0.0,0.0002,-0.13,NORMAL,-0.13,NORMAL,0.0,NORMAL
Weekly,deepseek,Russia,2026-07-14,0.0111,0.0053,-0.1,NORMAL,-0.2,NORMAL,4.98,YELLOW
Weekly,deepseek,Rwanda,2026-07-14,0.01,0.0007,1.35,NORMAL,1.69,NORMAL,9.74,RED
Weekly,deepseek,Réunion,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Samoa,2026-07-14,0.0,0.0,-0.07,NORMAL,-0.07,NORMAL,0.0,NORMAL
Weekly,deepseek,San Marino,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Saudi Arabia,2026-07-14,0.0,0.0025,-0.18,NORMAL,-0.24,NORMAL,0.72,NORMAL
Weekly,deepseek,Senegal,2026-07-14,0.0,0.0007,-0.09,NORMAL,-0.09,NORMAL,0.0,NORMAL
Weekly,deepseek,Serbia,2026-07-14,0.0,0.0018,-0.36,NORMAL,-0.36,NORMAL,0.0,NORMAL
Weekly,deepseek,Seychelles,2026-07-14,0.0,0.0003,-0.31,NORMAL,0.9,NORMAL,3.27,YELLOW
Weekly,deepseek,Sierra Leone,2026-07-14,0.0,0.0003,-0.19,NORMAL,-0.19,NORMAL,0.18,NORMAL
Weekly,deepseek,Singapore,2026-07-14,0.0,0.002,-0.44,NORMAL,0.0,NORMAL,0.44,NORMAL
Weekly,deepseek,Slovakia,2026-07-14,0.0,0.0001,-0.05,NORMAL,-0.05,NORMAL,0.0,NORMAL
Weekly,deepseek,Slovenia,2026-07-14,0.0,0.0002,-0.22,NORMAL,-0.22,NORMAL,0.18,NORMAL
Weekly,deepseek,Solomon Islands,2026-07-14,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Weekly,deepseek,Somalia,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,South Africa,2026-07-14,0.0,0.0024,-0.18,NORMAL,-0.1,NORMAL,3.14,YELLOW
Weekly,deepseek,South Korea,2026-07-14,0.025,0.0033,1.07,NORMAL,0.51,NORMAL,9.13,RED
Weekly,deepseek,South Sudan,2026-07-14,0.0,0.0007,-0.1,NORMAL,-0.1,NORMAL,0.0,NORMAL
Weekly,deepseek,Spain,2026-07-14,0.0,0.0012,-0.4,NORMAL,-0.06,NORMAL,0.0,NORMAL
Weekly,deepseek,Sri Lanka,2026-07-14,0.0,0.0004,-0.25,NORMAL,-0.25,NORMAL,0.09,NORMAL
Weekly,deepseek,St. Helena,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,St. Kitts & Nevis,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,St. Lucia,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,St. Vincent & Grenadines,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Sudan,2026-07-14,0.0,0.0002,-0.16,NORMAL,-0.16,NORMAL,0.0,NORMAL
Weekly,deepseek,Suriname,2026-07-14,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Weekly,deepseek,Svalbard & Jan Mayen,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Sweden,2026-07-14,0.0,0.0002,1.22,NORMAL,0.65,NORMAL,2.01,NORMAL
Weekly,deepseek,Switzerland,2026-07-14,0.0,0.0013,-0.46,NORMAL,-0.46,NORMAL,0.0,NORMAL
Weekly,deepseek,Syria,2026-07-14,0.0,0.0004,-0.26,NORMAL,-0.26,NORMAL,0.0,NORMAL
Weekly,deepseek,São Tomé & Príncipe,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Taiwan,2026-07-14,0.0183,0.0298,-0.36,NORMAL,-0.34,NORMAL,0.0,NORMAL
Weekly,deepseek,Tajikistan,2026-07-14,0.0,0.0015,-0.2,NORMAL,-0.2,NORMAL,0.0,NORMAL
Weekly,deepseek,Tanzania,2026-07-14,0.0,0.0015,0.45,NORMAL,0.61,NORMAL,1.55,NORMAL
Weekly,deepseek,Thailand,2026-07-14,0.0,0.0071,-0.29,NORMAL,-0.29,NORMAL,0.0,NORMAL
Weekly,deepseek,Timor-Leste,2026-07-14,0.0,0.0003,-0.21,NORMAL,-0.21,NORMAL,2.1,NORMAL
Weekly,deepseek,Togo,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Tonga,2026-07-14,0.0,0.0003,-0.2,NORMAL,-0.2,NORMAL,0.82,NORMAL
Weekly,deepseek,Trinidad & Tobago,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Tunisia,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Turkey,2026-07-14,0.0,0.0058,-0.27,NORMAL,-0.27,NORMAL,12.26,RED
Weekly,deepseek,Turkmenistan,2026-07-14,0.0,0.0015,-0.42,NORMAL,0.15,NORMAL,2.78,NORMAL
Weekly,deepseek,Tuvalu,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,UK,2026-07-14,0.005,0.0027,-0.19,NORMAL,-0.32,NORMAL,0.0,NORMAL
Weekly,deepseek,US,2026-07-14,0.025,0.0125,0.07,NORMAL,-0.04,NORMAL,0.29,NORMAL
Weekly,deepseek,Uganda,2026-07-14,0.0,0.0016,-0.23,NORMAL,-0.23,NORMAL,0.0,NORMAL
Weekly,deepseek,Ukraine,2026-07-14,0.0,0.0016,-0.37,NORMAL,-0.37,NORMAL,0.0,NORMAL
Weekly,deepseek,United Arab Emirates,2026-07-14,0.0,0.0017,-0.43,NORMAL,-0.26,NORMAL,3.31,YELLOW
Weekly,deepseek,Uruguay,2026-07-14,0.0,0.0008,-0.18,NORMAL,-0.18,NORMAL,0.0,NORMAL
Weekly,deepseek,Uzbekistan,2026-07-14,0.0,0.0013,-0.45,NORMAL,-0.11,NORMAL,0.0,NORMAL
Weekly,deepseek,Vanuatu,2026-07-14,0.0,0.0,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Weekly,deepseek,Vatican City,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Venezuela,2026-07-14,0.0,0.0011,-0.26,NORMAL,-0.26,NORMAL,0.0,NORMAL
Weekly,deepseek,Vietnam,2026-07-14,0.0033,0.0045,-0.0,NORMAL,-0.13,NORMAL,4.1,YELLOW
Weekly,deepseek,Western Sahara,2026-07-14,0.0,0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Yemen,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,deepseek,Zambia,2026-07-14,0.0,0.001,-0.38,NORMAL,0.35,NORMAL,2.26,NORMAL
Weekly,deepseek,Zimbabwe,2026-07-14,0.0,0.0005,-0.25,NORMAL,-0.25,NORMAL,0.0,NORMAL
Weekly,lexicon,Afghanistan,2026-07-14,0.0,0.0,-0.07,NORMAL,-0.07,NORMAL,0.0,NORMAL
Weekly,lexicon,Albania,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,lexicon,Algeria,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
